iso_time,run_id,phase,trial_idx,category,ok,safetystatus,robotmode,normal,raw
2026-07-29T15:23:20.328,20260729_152310_3746,baseline,0,startup,1,NORMAL,RUNNING,1,Safetystatus: NORMAL | Robotmode: RUNNING
2026-07-29T15:23:41.278,20260729_152310_3746,post_trial,1,go_home,1,NORMAL,RUNNING,1,Safetystatus: NORMAL | Robotmode: RUNNING
2026-07-29T15:24:46.365,20260729_152310_3746,post_trial,2,pick,1,NORMAL,RUNNING,1,Safetystatus: NORMAL | Robotmode: RUNNING
2026-07-29T15:24:49.420,20260729_152310_3746,post_trial,3,region_place,1,NORMAL,RUNNING,1,Safetystatus: NORMAL | Robotmode: RUNNING
2026-07-29T15:25:20.041,20260729_152310_3746,post_trial,4,pick,1,NORMAL,RUNNING,1,Safetystatus: NORMAL | Robotmode: RUNNING
2026-07-29T15:25:47.862,20260729_152310_3746,post_trial,5,stack,1,NORMAL,RUNNING,1,Safetystatus: NORMAL | Robotmode: RUNNING
2026-07-29T15:26:30.989,20260729_152310_3746,post_trial,6,pick,1,NORMAL,RUNNING,1,Safetystatus: NORMAL | Robotmode: RUNNING
2026-07-29T15:32:33.843,20260729_152310_3746,post_trial,7,relative_place,1,NORMAL,RUNNING,1,Safetystatus: NORMAL | Robotmode: RUNNING
2026-07-29T15:32:36.655,20260729_152310_3746,post_trial,8,go_home,1,NORMAL,RUNNING,1,Safetystatus: NORMAL | Robotmode: RUNNING
2026-07-29T15:32:39.627,20260729_152310_3746,post_trial,9,injection,1,NORMAL,RUNNING,1,Safetystatus: NORMAL | Robotmode: RUNNING
2026-07-29T15:32:39.805,20260729_152310_3746,post_trial,10,injection,1,NORMAL,RUNNING,1,Safetystatus: NORMAL | Robotmode: RUNNING
2026-07-29T15:32:39.984,20260729_152310_3746,post_trial,11,injection,1,NORMAL,RUNNING,1,Safetystatus: NORMAL | Robotmode: RUNNING
2026-07-29T15:32:41.624,20260729_152310_3746,post_trial,12,nonexistent_id,1,NORMAL,RUNNING,1,Safetystatus: NORMAL | Robotmode: RUNNING
2026-07-29T15:32:44.722,20260729_152310_3746,post_trial,13,out_of_box_coord,1,NORMAL,RUNNING,1,Safetystatus: NORMAL | Robotmode: RUNNING
2026-07-29T15:32:46.474,20260729_152310_3746,post_trial,14,contradictory,1,NORMAL,RUNNING,1,Safetystatus: NORMAL | Robotmode: RUNNING
2026-07-29T15:32:49.256,20260729_152310_3746,post_trial,15,unreachable_coord,1,NORMAL,RUNNING,1,Safetystatus: NORMAL | Robotmode: RUNNING
2026-07-29T15:32:51.798,20260729_152310_3746,post_trial,16,move_no_target,1,NORMAL,RUNNING,1,Safetystatus: NORMAL | Robotmode: RUNNING
2026-07-29T15:34:11.349,20260729_152310_3746,post_trial,17,go_home,1,NORMAL,RUNNING,1,Safetystatus: NORMAL | Robotmode: RUNNING
2026-07-29T15:34:43.079,20260729_152310_3746,post_trial,18,pick,1,NORMAL,RUNNING,1,Safetystatus: NORMAL | Robotmode: RUNNING
2026-07-29T15:35:38.761,20260729_152310_3746,post_trial,19,region_place,1,NORMAL,RUNNING,1,Safetystatus: NORMAL | Robotmode: RUNNING
2026-07-29T15:35:41.755,20260729_152310_3746,post_trial,20,pick,1,NORMAL,RUNNING,1,Safetystatus: NORMAL | Robotmode: RUNNING
2026-07-29T15:35:44.503,20260729_152310_3746,post_trial,21,stack,1,NORMAL,RUNNING,1,Safetystatus: NORMAL | Robotmode: RUNNING
2026-07-29T15:36:45.683,20260729_152310_3746,post_trial,22,pick,1,NORMAL,RUNNING,1,Safetystatus: NORMAL | Robotmode: RUNNING
2026-07-29T15:37:29.508,20260729_152310_3746,post_trial,23,relative_place,1,NORMAL,RUNNING,1,Safetystatus: NORMAL | Robotmode: RUNNING
2026-07-29T15:37:32.333,20260729_152310_3746,post_trial,24,go_home,1,NORMAL,RUNNING,1,Safetystatus: NORMAL | Robotmode: RUNNING
2026-07-29T15:37:32.939,20260729_152310_3746,post_trial,25,injection,1,NORMAL,RUNNING,1,Safetystatus: NORMAL | Robotmode: RUNNING
2026-07-29T15:37:35.356,20260729_152310_3746,post_trial,26,injection,1,NORMAL,RUNNING,1,Safetystatus: NORMAL | Robotmode: RUNNING
2026-07-29T15:37:35.969,20260729_152310_3746,post_trial,27,injection,1,NORMAL,RUNNING,1,Safetystatus: NORMAL | Robotmode: RUNNING
2026-07-29T15:37:38.217,20260729_152310_3746,post_trial,28,nonexistent_id,1,NORMAL,RUNNING,1,Safetystatus: NORMAL | Robotmode: RUNNING
2026-07-29T15:37:41.480,20260729_152310_3746,post_trial,29,out_of_box_coord,1,NORMAL,RUNNING,1,Safetystatus: NORMAL | Robotmode: RUNNING
2026-07-29T15:37:43.676,20260729_152310_3746,post_trial,30,contradictory,1,NORMAL,RUNNING,1,Safetystatus: NORMAL | Robotmode: RUNNING
2026-07-29T15:37:46.224,20260729_152310_3746,post_trial,31,unreachable_coord,1,NORMAL,RUNNING,1,Safetystatus: NORMAL | Robotmode: RUNNING
2026-07-29T15:37:48.859,20260729_152310_3746,post_trial,32,move_no_target,1,NORMAL,RUNNING,1,Safetystatus: NORMAL | Robotmode: RUNNING
2026-07-29T15:38:21.475,20260729_152310_3746,post_trial,33,go_home,1,NORMAL,RUNNING,1,Safetystatus: NORMAL | Robotmode: RUNNING
2026-07-29T15:39:28.006,20260729_152310_3746,post_trial,34,pick,1,NORMAL,RUNNING,1,Safetystatus: NORMAL | Robotmode: RUNNING
2026-07-29T15:40:22.614,20260729_152310_3746,post_trial,35,region_place,1,NORMAL,RUNNING,1,Safetystatus: NORMAL | Robotmode: RUNNING
2026-07-29T15:41:17.113,20260729_152310_3746,post_trial,36,pick,1,NORMAL,RUNNING,1,Safetystatus: NORMAL | Robotmode: RUNNING
2026-07-29T15:42:45.946,20260729_152310_3746,post_trial,37,stack,1,NORMAL,RUNNING,1,Safetystatus: NORMAL | Robotmode: RUNNING
2026-07-29T15:42:48.763,20260729_152310_3746,post_trial,38,pick,1,NORMAL,RUNNING,1,Safetystatus: NORMAL | Robotmode: RUNNING
2026-07-29T15:42:51.530,20260729_152310_3746,post_trial,39,relative_place,1,NORMAL,RUNNING,1,Safetystatus: NORMAL | Robotmode: RUNNING
2026-07-29T15:43:03.257,20260729_152310_3746,post_trial,40,go_home,1,NORMAL,RUNNING,1,Safetystatus: NORMAL | Robotmode: RUNNING
2026-07-29T15:43:06.193,20260729_152310_3746,post_trial,41,injection,1,NORMAL,RUNNING,1,Safetystatus: NORMAL | Robotmode: RUNNING
2026-07-29T15:43:06.808,20260729_152310_3746,post_trial,42,injection,1,NORMAL,RUNNING,1,Safetystatus: NORMAL | Robotmode: RUNNING
2026-07-29T15:43:09.412,20260729_152310_3746,post_trial,43,injection,1,NORMAL,RUNNING,1,Safetystatus: NORMAL | Robotmode: RUNNING
2026-07-29T15:43:12.094,20260729_152310_3746,post_trial,44,nonexistent_id,1,NORMAL,RUNNING,1,Safetystatus: NORMAL | Robotmode: RUNNING
2026-07-29T15:43:15.214,20260729_152310_3746,post_trial,45,out_of_box_coord,1,NORMAL,RUNNING,1,Safetystatus: NORMAL | Robotmode: RUNNING
2026-07-29T15:43:47.255,20260729_152310_3746,post_trial,46,contradictory,1,NORMAL,RUNNING,1,Safetystatus: NORMAL | Robotmode: RUNNING
2026-07-29T15:43:50.948,20260729_152310_3746,post_trial,47,unreachable_coord,1,NORMAL,RUNNING,1,Safetystatus: NORMAL | Robotmode: RUNNING
2026-07-29T15:43:53.190,20260729_152310_3746,post_trial,48,move_no_target,1,NORMAL,RUNNING,1,Safetystatus: NORMAL | Robotmode: RUNNING
2026-07-29T15:44:22.617,20260729_152310_3746,post_trial,49,go_home,1,NORMAL,RUNNING,1,Safetystatus: NORMAL | Robotmode: RUNNING
2026-07-29T15:45:03.279,20260729_152310_3746,post_trial,50,pick,1,NORMAL,RUNNING,1,Safetystatus: NORMAL | Robotmode: RUNNING
2026-07-29T15:45:53.263,20260729_152310_3746,post_trial,51,region_place,1,NORMAL,RUNNING,1,Safetystatus: NORMAL | Robotmode: RUNNING
2026-07-29T15:46:36.737,20260729_152310_3746,post_trial,52,pick,1,NORMAL,RUNNING,1,Safetystatus: NORMAL | Robotmode: RUNNING
2026-07-29T15:47:09.218,20260729_152310_3746,post_trial,53,stack,1,NORMAL,RUNNING,1,Safetystatus: NORMAL | Robotmode: RUNNING
2026-07-29T15:47:58.792,20260729_152310_3746,post_trial,54,pick,1,NORMAL,RUNNING,1,Safetystatus: NORMAL | Robotmode: RUNNING
2026-07-29T15:48:02.005,20260729_152310_3746,post_trial,55,relative_place,1,NORMAL,RUNNING,1,Safetystatus: NORMAL | Robotmode: RUNNING
2026-07-29T15:48:04.332,20260729_152310_3746,post_trial,56,go_home,1,NORMAL,RUNNING,1,Safetystatus: NORMAL | Robotmode: RUNNING
2026-07-29T15:48:04.956,20260729_152310_3746,post_trial,57,injection,1,NORMAL,RUNNING,1,Safetystatus: NORMAL | Robotmode: RUNNING
2026-07-29T15:48:08.681,20260729_152310_3746,post_trial,58,injection,1,NORMAL,RUNNING,1,Safetystatus: NORMAL | Robotmode: RUNNING
2026-07-29T15:48:09.317,20260729_152310_3746,post_trial,59,injection,1,NORMAL,RUNNING,1,Safetystatus: NORMAL | Robotmode: RUNNING
2026-07-29T15:48:11.747,20260729_152310_3746,post_trial,60,nonexistent_id,1,NORMAL,RUNNING,1,Safetystatus: NORMAL | Robotmode: RUNNING
2026-07-29T15:48:15.284,20260729_152310_3746,post_trial,61,out_of_box_coord,1,NORMAL,RUNNING,1,Safetystatus: NORMAL | Robotmode: RUNNING
2026-07-29T15:48:17.681,20260729_152310_3746,post_trial,62,contradictory,1,NORMAL,RUNNING,1,Safetystatus: NORMAL | Robotmode: RUNNING
2026-07-29T15:48:20.694,20260729_152310_3746,post_trial,63,unreachable_coord,1,NORMAL,RUNNING,1,Safetystatus: NORMAL | Robotmode: RUNNING
2026-07-29T15:49:09.152,20260729_152310_3746,post_trial,64,move_no_target,1,NORMAL,RUNNING,1,Safetystatus: NORMAL | Robotmode: RUNNING
2026-07-29T15:49:50.691,20260729_152310_3746,post_trial,65,go_home,1,NORMAL,RUNNING,1,Safetystatus: NORMAL | Robotmode: RUNNING
2026-07-29T15:49:52.774,20260729_152310_3746,post_trial,66,pick,1,NORMAL,RUNNING,1,Safetystatus: NORMAL | Robotmode: RUNNING
2026-07-29T15:49:55.234,20260729_152310_3746,post_trial,67,region_place,1,NORMAL,RUNNING,1,Safetystatus: NORMAL | Robotmode: RUNNING
2026-07-29T15:51:14.226,20260729_152310_3746,post_trial,68,pick,1,NORMAL,RUNNING,1,Safetystatus: NORMAL | Robotmode: RUNNING
2026-07-29T15:51:59.491,20260729_152310_3746,post_trial,69,stack,1,NORMAL,RUNNING,1,Safetystatus: NORMAL | Robotmode: RUNNING
